Id,Label,name,friendsCount,followersCount
1635856199978450000,KunalKu58931061,Kunal Kumar,86,16
739174760,shailendrap02_g,SHAILENDRA PANDEY,817,75
1637100956369160000,MdAnbar6589342,Md Anbar,543,10
1636013143552930000,nehapandeyy964,neha pandey,102,13
3193535792,sang_raam,Sangram Mohanty,449,7
3100050108,anilkamathstock,Anil kamath,127,52
1529885826426860000,BHARATC03225189,ભરત કે આંજણા(મોજી),2323,223
1621179360345750000,SumonBi95058008,Sumon Biswas,286,36
1082004020,azeem_siddiqu,Ahmad Siddiqui,159,21
1484237392215400000,piyush10_kumar,Piyush Kumar,682,9
1565190133191960000,nenukaadhu1,nenukaadhu,161,9
1628472459623280000,vickykumar_offl,Vicky Kumar,170,19
3945159612,malikfirdouscr1,Dr.Firdous Ahmad Malik,3367,411
1175441328412460000,sara_ndeshi,Sarafina,838,231
1636767297942560000,vadini_,Vadini,170,8
19220417,SecretDiary,Secret Diary,32256,40054
34099627,HelloSherrySims,Sherry Sims,5598,7108
1139816990695010000,ManojGodse3,Manoj Godse,308,22
1244138807101770000,Gaurav_wrldwide,Gaurav_worldwide🌟,1090,2004
2897048110,andronov04,Andrew,1608,723
1637489756773940000,softmitraa,Soft Mitraa,4,0
1379039866034380000,SaiKavyaReddy,Kavya ✨,2526,168
1582021930894310000,anmolguptanepal,Anmol Gupta,374,33
1363227172635250000,SassySadiya,Sassy Sadiya,25,12
1424397794396210000,ResidentFashion,𝐑𝐞𝐬𝐢𝐝𝐞𝐧𝐭𝐅𝐚𝐬𝐡𝐢𝐨𝐧,1377,1034
917339672,PAULIEWOOD,PAULIE PAULIEWOOD,2059,305
1636219772319810000,nickey_kas30464,Nickey Kashyap,214,25
14843640,RajatGupta85,Rajat Gupta,350,556
1574694633476840000,joee0016,jeeraricewithpaneermakhni🌱,122,71
1568283255366970000,btkamu111,विद्रोही (کملیش),94,42
1637306186130230000,SaloniK89194874,Saloni Khandelwal,62,1
1228079370448880000,TudoracheAleja1,Tudorache Alejandro,1442,303
1452341745912450000,BDevang1,BDevang,1038,53
1555365082241980000,abhiijeetingle,Abhijeet Ingle,28,7
102685575,mc2nice,Musa Odoma,1021,100
1631956789473200000,TheKingJimmi,Jimmi.eth,267,91
1526520767893990000,wizard_01010,harsh sharma,317,26
1636198537393250000,RaadhakrishnaR,Raadhakrishna R,435,22
1391457720797070000,Shohum01,Soham Mishra,151,17
710419197008830000,udit1211,udit vyas,160,46
1569870961,shapestonec88,Shappy Stoney,1682,255
1597512601029800000,Sanacreatives,Sana Shafique,467,26
1618913152770670000,EminentScene,Rohit kumar,773,19
1603209768730060000,bhabhor20_raju,Raju Bhabhor,253,6
1046302782041410000,oye_brainchod,OYE BRAINCHOD 🧠,1463,288
942285988054810000,hasemohosemo,hasemo hosemo,1303,46
1275316753250140000,Polapan2,Polapan,132,64
51993285,whatrohittweetz,Rohit,177,116
1447913108765220000,deekshithaar13,Deekshitha Reddy,250,32
1234856900140740000,saurabhkr98,Saurabh Kumar,537,22
1852120736,IGaganBindal,Gagan Bindal🇮🇳,3905,867
1596541898822650000,SaradaHota1,Sarada Hota,115,0
1632981918491740000,AsifAsi63313012,Ahil Raza Ibrahim,426,27
1440637325768150000,chiragtweetss,Chirag Ajmera,108,38
877971877091696000,AnshulS2402,Anshul Sharma,1675,84
914109847498580000,devildada_007,Saurabh Sharma,144,68
2296496252,dharmendra530,dharmendra,499,8
1530195645902070000,stfu_ishu,Ishika💤,1098,2328
1636079508355670000,NikhatJaha74936,Nikhat Jahan,631,30
1636256281433440000,SanjaySard55686,Sanjay Sardar,155,2
1521413896795470000,techmantle_,Ishmael D.O,443,189
1496193049025650000,ROHANSH32699011,ROHAN SHARMA,1940,3
3303428567,InvestsinAI,AI ChatGpt,336,52
815206260580745000,JassimSaji,Jassim Saji,133,30
1547145037401780000,pratik__goti,pratik goti,150,13
1602713463444440000,ndombele254,Ndombele,1555,71
4360494136,ManvirMindset,Manvir Singh | Growth Mindset,72,204
1636364069522530000,iBinilbenny,Binil Benny,57,2
73449263,IndianFriends,Humans 2.0,4035,8667
1637123994829870000,Shivraj26092002,Shivraj Salunkhe,74,2
1264924443899350000,thenucleardoc,Ashish Acharya,826,255
1593472588516580000,owais_08,MD OWAIS SHAIKH (Youtube Growth & Brand Building),62,9
1362331991517980000,beingmks_,Jai Shree Ram🙏🏻🚩,788,32
1637077388579170000,Aarohi362299108,Aarohi,28,4
1632384601162400000,nani9874,Nani,171,6
1635874901729980000,buzzpradhuman,Pradhuman Sharma,581,61
1525601180453420000,Pahari_voice,Shashi U,190,580
1629712664070060000,SagarSh25551927,Sagar Sharma,500,12
211807874,aditya_dhopade,Aditya Dhopade,193,30
1547026346961820000,InfoCorner_12,Info Corner 🙏,658,10
1017066644512930000,AnojYad40772388,Anoj Yadav,1558,130
1452928402403380000,7Bbskm,Su©️il(🖤)ସୁ୮୦ଲ,1262,42
1569722837686160000,Dinho35090376,Dinho,2411,99
1636945902685370000,kgattani70,Krishna Gattani,54,2
990123776900710000,godson_vishal,Godson Vishal,278,4
1464461950415420000,LubnaWahad1996,Lubna Wahad,72,4
1442672697603870000,TimChilcott3,TheUrbanMonk 🌸,527,312
1636984080741850000,vishal151031697,vishal,35,0
1091578335442880000,jaiswaldpk21,Deepak Jaiswal,333,3
1622962027869380000,MdAbdulKaderMia,Md Abdul Kader Mia,964,188
1403079211955410000,VaneesaAlex,Vaneesa Alex Goga Official / Graphics,1580,234
1021046820271680000,starshipgazer_,:,1837,298
827435099763441000,AjitGunge,Ajit Gunge,467,20
1636967117315770000,itz_aht,AHT,49,1
1299278169304770000,Mayank85656210,Mayank,533,77
1635770487341990000,AlpineI_ch,AlpineI,203,3
1472217348580920000,prakhyath_452,Sundaragiri Venkata Prakhyath,278,9
1538694096767680000,RaviMah15390593,ʀᴀᴠɪ ᴍᴀʜᴀᴊᴀɴ🇮🇳,1079,105
1636378832143020000,_sAuxh_,sAuxh,86,5
1572483401416060000,jadok_jd,Jd Jadok,1063,40
900253176,SBenhoff,Shelley Benhoff 👑,10257,11835
1570716924971210000,UmeshChandekar9,Umesh Chandekar,221,7
1442017112344590000,Saurav_Bais,Saurav Singh,214,5
1636816788129230000,JaredDocred,Jared Kipchirchir,27,0
1357191327461510000,araka_vatsa,Araka Vatsa,2770,354
1458739087540690000,FireMywill_,Sherrii ✨,5006,842
1599591362726280000,Ahammedsakib34,Ahammed Sakib,752,145
791161238596255000,TheChrisBaden,Chris Baden,2432,517
3124272918,DhirajMarshainy,Dhiraj marshainy🌕🌘🌜,2274,1075
1614515180742020000,HindaviCircle,HINDAVI CIRCLE,1087,71
788591737,ShekhAli777,Shekh Ali,887,78
1629868032662160000,Vinayak_sia,Vinayak Kamble,265,15
1534925412819560000,aruptweeet,Arup Banerjee,5001,253
1636363824063470000,AGK160193,Akash K,273,6
1180177391768870000,wtfjatta,Jassie,1225,54
1621054794512350000,LucknowCityy,ali,51,7
1630426469901160000,netwebix,Netwebix,33,2
1450434534307090000,amitkum09989816,amykuma,1249,20
1598258583572920000,diya_jhaa,diya 🐦🐦,541,199
1633535815719470000,justcharles100,Charles|Email guy,84,10
1590416414006910000,JeeRamratan,DR.SAHEB,1081,48
1363032490470850000,HarshSi40874879,Harsh,137,4
1623202515117570000,ddadu7378,dadapeer dadu,113,2
1636013505643150000,Kabilan16547268,Kabilan,184,13
1390845944804030000,ChikodiCosmos,GODWIN COSMOS 👨‍💻,775,87
1635216400078780000,Eaglecapital256,EagleCapital Africa,642,37
1556286399745180000,thisis_nc_,Nishanth Chandra,308,14
1339435230495710000,Jermia20201,Jermia@2020,4201,307
1257178588358540000,Hardiik_7,Hardik Rathod,1264,32
1560577671339240000,blogging_helps,"BloggingHelps - Learn, create, and inspire",1320,160
950763668072886000,MaheshJadhavbgm,Mahesh Jadhav,2873,1732
1648879015,UUsmantk,usmantk,778,13
1489689304452710000,khurpenchh,खुरपेंच,3729,2099
1636580987642550000,Dating4040,Dating at Forty,40,2
1585290354160720000,__SDhere,Siddharth,409,21
16362321,chandrarsrikant,Chandra R. Srikanth,2370,116314
2708715396,nikhilkamathcio,Nikhil Kamath,358,230201
2357514276,letsblinkit,Blinkit,773,61822
122927740,drriteshmalik,Dr Ritesh Malik,2675,34826
1132151165410450000,amuldotexe,amul.exe,3837,15817
404757585,chiaseedpuddin,harnidh.eth,2520,35948
80682309,vinaykrsinghal,Vinay Singhal (stage.in),3069,9649
105757080,ragingdas,Ragini Das,1157,8347
12893512,elegantlywasted,Rahul Ganjoo,534,11460
296690998,vivekraju93,Vivek Raju,1619,23477
59830258,KapilChopra72,Kapil Chopra,1004,17709
325488932,LiveFromALounge,Ajay Awtaney,2968,27877
1607732956566790000,ErAbhishekRath2,Er Abhishek kishor,389,26
1222795928567810000,JJ_JK_SSH,SSH 🇮🇳🪷,493,318
2676788940,richataurine008,richa pandey,198,26
1336986771096210000,_jenillakhani_,Jenil Lakhani,200,12
1346495017506930000,achint_05,achint,843,338
1026414477170950000,M04SA_,Md Salman Ashrafi,441,631
1637745972997390000,AJAYCHA84354691,AJAY CHAUHAN,9,0
1637693823055790000,Praveen73067281,Praveen Kumar,1,0
2741740722,VinitMandlesha,Vinit Mandlesha,720,57
1602518896292020000,dhanu30562933,dhanu,21,2
1628010495411120000,CharanB89829499,Charan B,7,0
1527685436726180000,RakeshK45834818,Rakesh Singh,654,23
1417052422778740000,BhaiOjitu,oJitu Bhai,16,0
1589712064410360000,kumarsisodia21,kumar sisodia,23,5
192812231,dineshsethi99,Dinesh Sethi,2722,250
1636821086904950000,Himansh85115794,Himanshu Asthana,10,0
1625780793930020000,babadham1800,BabaDham Trust official,493,18
261117799,sahajveer1,Sahajveer Anand,83,22
1567355484205880000,AshishS93191429,Ashish Srivastava,14,0
1581133703907930000,IPSingh75494532,I. P. Singh,1827,86
1496505998261060000,SMGrowthHacker,Omar H.,2017,657
834969776,deveshnsingh,Devesh Pratap Singh,614,56
1636664426546750000,TusharUpstart,Tushar Kothari,67,6
1636919481762040000,SatpalKuma62984,Satpal Kumar,17,0
2246609342,ThakurRamanji,Ramanji Thakur,464,62
1636785768428440000,ManshiS28450210,Manshi Shukla,44,8
897502104654196000,KumarAnuj90,Anuj Kumar,952,80
1636762974340940000,amanchopra63487,aman chopra,50,5
1584974999261430000,Gauravgshorts,Gaurav G Shorts,3,6
1484752114752820000,bittoo_bhargava,@bhargava_bittoo,240,9
1499720733056200000,SHAHRUK01451413,SHAHRUKH KHAN,8,1
319045233,ajeetinfo003,AJeet ThaKur,91,22
1382856050047470000,_Kashified_,Mohammad Kashif Khan,270,1
1570036594954080000,Manikprajapati_,Manik Prajapati,300,89
260762048,ajitraner_10,Ajit Raner,84,186
796432095178428000,keshavgugnani,Keshav Gugnani,492,64
1509233076811210000,AnokhaRani,Anokha Rani,625,988
174029702,srinivas1825,Srinivas M,3507,216
1447802790529560000,HarshJh01241783,Harsh Jha,82,5
1499454827046190000,ShivamA82473638,Shivam Agarwal,107,3
1631894254766170000,dataanalysis18,data analysis,434,0
1617351618202330000,sriram23012023,Sriram,68,0
1634139116613900000,trosnowonline,Tros Now,64,1
2537970906,PrabalAggarwaI,Prabal Aggarwal,132,43
1480055940774640000,KaulDivij,Divij Kaul,424,193
1636335358781560000,KavitGupta44779,Kavit Gupta,4,0
858498278752632000,StonerFPL,Stoner FPL 🇺🇦,763,569
1408349225495060000,RaySrijon,Srijon Ray,166,1
1524290293,chiragpuri23,Chirag Puri,582,102
1388063301972620000,ronaknotes,Ronak Panchal,202,6
122984046,msathish024,Sathishkumar Manoharan,1522,178
1604213540910370000,rd555118,Rohit Diwakar,7,0
1617594546938050000,vijaykh91528193,vijay khichi,2,1
919433048940101000,KunwarPrabhu,Prabhu Kunwar Singh,146,55
1245688976976930000,PraneethPeddi3,Praneeth Peddi,53,11
1591375818579640000,Anshwasthere,Ansh,87,5
1551046808360860000,AADILRA25383405,AADIL RAJA,3,0
1328412900386430000,ShyamChander14,Shyam Chander,112,3
1149130101033880000,GoHubChomp,🐉 MeteorAsh15 🐉,1449,260
1635906437913210000,mansuri_sh76241,Shahid Mansuri,106,6
3013901546,Loveksagar,Kamal Sagar,298,86
342915325,Kansdtweet,Kannadhasan,1972,119
1085936128589380000,dipendragiri_04,Dipendra Giri,161,19
1624164482472890000,VivekRaj1993jsr,Vivek Raj,84,2
971741691551117000,itarunmeena,Tarun Kumar Meena,2641,98
1455399859708590000,rahulagrawalcom,Rahul Agrawal,334,63
1263287756651990000,NileshRSPatida1,Nilesh RS Patidar,106,4
1117547702,iamBKMehta,Bhavik Mehta,190,359
1530624384263950000,realestshah11,Saineeraj kalizham,75,7
1521368426492480000,akkaura8,ak kaura,3387,331
1279615182,funnyyaz,KNIGHT OF LAGOS,338,28
1635342888728150000,Sahilchawat,Sahil Jain,256,18
812213461459443000,MANDEEP92377999,MANNDEEP MEHRA,3226,146
1043882795062490000,anuragsinha__,Anurag,85,33
2228584632,DigitalVJR,Vijay Rathee📈,11419,15999
1633545669356190000,buriburiza3mon,Sneha Mourya,85,6
754245899082051000,icecoldinstinct,ThierryTrey,187,56
741451495682375000,ashish66480,Ashish Gupta,85,18
2862212456,drgaurav09ias,"Dr. Gaurav Dahiya , IAS",1723,1713
1270683343709890000,jainchawalwale,not the restaurant in cp,1409,43
1065125226520940000,ananyakhare7,Ananya Khare,754,162
1132306245224840000,SriramsaitejaN,CA CMA Sriramsaiteja Nallamalli,223,7
1226070083329350000,AamirAhmad534,Aamir Ahmad,430,43
1624633690562370000,SahilAg91088162,Sahil Agarwal,179,3
1633069990059330000,dhyeydodia,Dhyey R. Dodia,208,12
1634945272508730000,CharanK1212,Charan Kumar,27,1
1404653565944020000,SagarKu88946146,Sagar jaiswal 8595,158,8
1561403820944780000,Deeprajsaha21,Deepraj Saha,228,5
1589323700268040000,mgupta0807,Mohit Gupta,197,29
1551406884879360000,Sandeep07361177,❤️❤️Sandeep Vishwakarma❤️❤️,2369,420
1580189556166430000,lalitku45018419,lalit kumar,11,0
1634765321470110000,Lokeshvarmag1,Lokeshvarmag,32,3
1634694572659060000,MohitSawlani57,Mohit Sawlani,37,2
1633161812504890000,BSalemula,Babaji Salemula,11,0
1181657603773880000,SURESHN38726347,Suresh N,102,5
938578131408928000,chaildishh,.,1342,20
1573233461258610000,Amankum87418565,Aman kumar,664,10
1521434514009950000,Malaram31817277,Malaram Dewasi,1027,40
1634211307783150000,PinksaltP,Papasays Pinksalt,61,0
731440727507357000,Ranjeet84681892,Ranjeet,1344,125
1632250416674240000,Sumit1750888,Sumit,155,11
991870478372425000,Tanweer_sidd,Tanweer Sidd,62,12
981782200545755000,nidhayephand,Nidhaye Phand,254,44
1484175222135980000,thesubhanfarid,Subhan Farid,75,64
1634306021890850000,Ompines,B-Run (-),238,10
978887341375934000,AnilBhartiskpr,Anil Bharti,4291,529
1398367398919500000,ss2oo3,Shreshth Sharma,774,47
91746903,sunnythecs,KUMAR PRAKASH,569,65
4514234667,harshdotexe,Harry,358,14
1391627392385390000,Kunwar2026,k.k,130,2
1219888824362220000,AnilKum96608158,Anil sahu,390,17
1624747992757700000,Narayan45812598,Martandaverman Anantaverman Vardharajan,426,44
1220912043248600000,Md_Sonu_2002,MD SONU,270,9
1324599051170370000,keshavchan,keshav,254,3973
1618182048770050000,DeepakS17840573,Deepak Solanki,44,0
137604299,namannarula,Naman Narula,460,200
1629298345868160000,MohdAliPasha7,Mohd. Ali Pasha,1187,51
1049484192,HazeZep,Priya,232,1
1633574637920450000,KelvinEzirim,kelvin ezirim,233,12
191116306,yatisuri,yati,189,111
798753251961077000,rahulktarya5652,RAHUL KTARIYA,108,13
1360075100133890000,Virendr84406632,Virendra Kumar,118,5
810805457535324000,kkroyalfinance7,Jitendra Singh,99,13
1525065881612860000,AnishDabhane,Anish Dabhane,70,2
3247547430,Supeerrmann,Superman,42,18
1479662869599770000,Gnanambigai17,lonely soul,4,0
1343610071314360000,N___titled,n_titled,168,10
1393985239261790000,rejachyblogs,Rejachyblogs,326,3
1414698571706900000,AkhilManiVerma1,Nihal Verma,4284,286
897401171186303000,KrShamanth,Shamanth KR,148,2
2902428944,rajbal3ndra,theelkingt◎nway.eth,76,98
1567576752230360000,ashishronyar,Ashish Ronyar,97,8
1381269849163190000,Suryaka12483164,Suryakanta Sahoo,78,13
46828668,hazraratul,Ratul Hazra,341,27
2531819095,skyfox0001,Aditya Garg,34,0
47175019,nahar_abhishek,Abhishek Nahar,1692,180
4695912518,vivekm1857,Vivek manjunath,1008,1247
1485546555252030000,aakashr45444661,aakash rajpoot,227,12
1564926141571670000,NoName29117098,No Name,165,8
1422664556837430000,heyshubhamgupta,Shubham Gupta,601,1516
1102630016527920000,the_eternal_guy,Amar Singh,570,86
295794222,Brijesh_Raj,Brijesh,213,32
805630586199089000,RexArockia,Arockia Rex,74,15
1139139823757750000,ethirani,Ethirani,50,32
53971988,h_anup,anup,312,22
2475325496,Anubhav98765,Anubhav Sharma,322,30
1622119639215140000,ManishR87500,Manish Rathore,41,1
1070466828303020000,MatanhailH,Matanhail Hygiene,655,32
63461543,iSourabhJoshi,CA Sourabh Joshi,1899,888
1206776573367480000,shahparth99,Parth Shah 🇮🇳,600,17
1411178683788790000,grixawol,gariman,100,16
1632985452637710000,SharanGv4,Sharan G v,23,2
1397508150610240000,shi_vam07,Shivam,99,5
364180407,shekhawatkishan,Kishan Shekhawat,158,108
1632959719026440000,PARASF63721386,PARA SF,16,0
1632965442414290000,Lalanyadav99,Lalan Yadav,70,2
1481698225232880000,Jenil378,Jenil,489,8
4717774519,99gurdarshan,gurdarshan bhandohal,1679,85
1425481160612710000,KamalKumar173,Kamal Kumar,292,19
1562515640573120000,Surajkumar0407,Suraj Kumar jha,518,35
2416987094,In_AnkitSingla,Ankit Singla,5001,736
141664648,JohnCena,John Cena,562247,14114903
807823048552448000,Ooviyan31,oviyan_official,688,34
1420796722674950000,Aish_AkR,Ashish_Rajwansh,407,12
1127614327299590000,Vidhi__Jain_,Vidhi Jain,216,17
1389327875996710000,jamaalgota_,chandu ka chacha,35,45
714831085721493000,bh_subbaraju,Subbaraju BH,249,30
1425133308669680000,RaviM58607183,Ravi kiran,96,3
102091475,jdiitk,Jaideep Bedi,48,3
1572245173412980000,InderPr21941665,Inder Prakash,99,1
